Minutes Played,Goals Scored,Assists,Clean Sheet,Goals Conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ICT Index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Total Points,in_dreamteam,element,Gameweek,season,name,team,opponent_team,was_home,Player Team ID,Is Home,Opponent Difficulty,element_type,Position,Player Name Norm,Injury/Unavailable,Avg_Total Points_L3,Avg_Minutes Played_L3,Avg_Goals Scored_L3,Avg_Assists_L3,Avg_Total Points_L5,Avg_Minutes Played_L5,Avg_Goals Scored_L5,Avg_Assists_L5,Player UUID,Team_Points_Contribution_GW_Pct
65,0,0,1,0,0,0,0,0,0,0,0,26,9.8,30.7,0.0,4.1,0,1,1,1,1,0.0,0.02,0.02,0.52,6,False,372,19,2025-26,Andrew Robertson,12,11,True,12,True,2,2,DEF,andrew robertson,0.0,0.6666666666666666,4.333333333333333,0.0,0.0,0.8,19.6,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,10.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,372,20,2025-26,Andrew Robertson,12,10,False,12,False,3,2,DEF,andrew robertson,0.0,2.3333333333333335,22.0,0.0,0.0,1.6,15.6,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,372,21,2025-26,Andrew Robertson,12,1,False,12,False,5,2,DEF,andrew robertson,0.0,2.0,21.666666666666668,0.0,0.0,1.6,15.6,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,0.0
12,0,0,0,0,0,0,0,0,0,0,0,4,4.6,0.8,0.0,0.5,1,1,1,2,0,0.0,0.0,0.0,0.09,1,False,372,22,2025-26,Andrew Robertson,12,3,True,12,True,1,2,DEF,andrew robertson,0.0,2.0,21.666666666666668,0.0,0.0,1.4,13.2,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,2.94
45,0,0,0,1,0,0,0,0,0,0,0,0,5.8,12.7,8.0,2.7,0,1,1,1,0,0.0,0.06,0.06,1.71,1,False,372,23,2025-26,Andrew Robertson,12,4,False,12,False,3,2,DEF,andrew robertson,0.0,0.3333333333333333,4.0,0.0,0.0,1.4,15.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,2.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,372,24,2025-26,Andrew Robertson,12,15,True,12,True,3,2,DEF,andrew robertson,0.0,0.6666666666666666,19.0,0.0,0.0,1.6,24.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,372,25,2025-26,Andrew Robertson,12,13,True,12,True,4,2,DEF,andrew robertson,0.0,0.6666666666666666,19.0,0.0,0.0,0.4,11.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,0.0
90,0,0,1,0,0,0,0,0,0,0,2,30,14.4,40.3,4.0,5.9,2,6,0,2,1,0.01,0.13,0.14,0.63,8,False,372,26,2025-26,Andrew Robertson,12,17,False,12,False,4,2,DEF,andrew robertson,0.0,0.3333333333333333,15.0,0.0,0.0,0.4,11.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,12.12
7,0,0,0,0,0,0,0,0,0,0,0,3,5.4,0.1,0.0,0.6,1,0,0,1,0,0.0,0.03,0.03,0.29,1,False,372,27,2025-26,Andrew Robertson,12,16,False,12,False,3,2,DEF,andrew robertson,0.0,2.6666666666666665,30.0,0.0,0.0,2.0,29.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,1.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,372,28,2025-26,Andrew Robertson,12,19,True,12,True,2,2,DEF,andrew robertson,0.0,3.0,32.333333333333336,0.0,0.0,2.0,28.4,0.0,0.0,8ec7e62a-3aed-47c0-9504-648e833cc3ec,0.0
11,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.3,21.0,2.2,0,0,0,0,0,0.31,0.0,0.31,0.05,1,False,246,1,2025-26,Andrey Nascimento dos Santos,7,8,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.79
28,0,0,0,0,0,0,0,0,0,0,0,4,3.8,11.9,2.0,1.8,1,2,0,3,0,0.0,0.01,0.01,0.55,1,False,246,2,2025-26,Andrey Nascimento dos Santos,7,19,False,7,False,2,3,MID,andrey nascimento dos santos,0.0,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.39
9,0,0,0,0,0,0,0,1,0,0,0,2,2.6,10.6,2.0,1.5,0,1,1,2,0,0.0,0.01,0.01,0.68,0,False,246,3,2025-26,Andrey Nascimento dos Santos,7,10,True,7,True,2,3,MID,andrey nascimento dos santos,0.0,1.0,19.5,0.0,0.0,1.0,19.5,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,4,2025-26,Andrey Nascimento dos Santos,7,5,False,7,False,4,3,MID,andrey nascimento dos santos,0.0,0.6666666666666666,16.0,0.0,0.0,0.6666666666666666,16.0,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
69,0,0,0,1,0,0,0,0,0,0,0,17,8.4,9.6,7.0,2.5,1,7,1,9,0,0.1,0.02,0.12,0.82,2,False,246,5,2025-26,Andrey Nascimento dos Santos,7,14,False,7,False,4,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,12.333333333333334,0.0,0.0,0.5,12.0,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,8.33
53,0,0,0,0,0,0,0,0,0,0,0,6,6.6,11.0,0.0,1.8,0,0,2,2,1,0.0,0.01,0.01,0.13,1,False,246,6,2025-26,Andrey Nascimento dos Santos,7,6,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,0.6666666666666666,26.0,0.0,0.0,0.8,23.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,4.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,7,2025-26,Andrey Nascimento dos Santos,7,12,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,1.0,40.666666666666664,0.0,0.0,0.8,31.8,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
45,0,0,0,0,0,0,0,0,0,0,0,-2,3.6,0.6,10.0,1.4,1,2,4,7,1,0.29,0.0,0.29,0.53,1,False,246,8,2025-26,Andrey Nascimento dos Santos,7,16,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,1.0,40.666666666666664,0.0,0.0,0.6,26.2,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.28
5,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.12,0,False,246,9,2025-26,Andrey Nascimento dos Santos,7,17,True,7,True,2,3,MID,andrey nascimento dos santos,0.0,0.6666666666666666,32.666666666666664,0.0,0.0,0.8,33.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,10,2025-26,Andrey Nascimento dos Santos,7,18,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,16.666666666666668,0.0,0.0,0.8,34.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
7,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.14,1,False,246,11,2025-26,Andrey Nascimento dos Santos,7,20,True,7,True,2,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,16.666666666666668,0.0,0.0,0.4,20.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.23
90,0,0,1,0,0,0,0,0,0,0,0,20,22.4,14.8,1.0,3.8,10,4,3,17,1,0.03,0.01,0.04,0.44,5,False,246,12,2025-26,Andrey Nascimento dos Santos,7,3,False,7,False,2,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,4.0,0.0,0.0,0.4,11.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,7.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,13,2025-26,Andrey Nascimento dos Santos,7,1,True,7,True,4,3,MID,andrey nascimento dos santos,0.0,2.0,32.333333333333336,0.0,0.0,1.4,29.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
76,0,0,0,3,0,0,0,0,0,0,0,13,13.6,5.5,0.0,1.9,4,4,1,9,1,0.0,0.03,0.03,2.68,2,False,246,14,2025-26,Andrey Nascimento dos Santos,7,11,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,2.0,32.333333333333336,0.0,0.0,1.2,20.4,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,6.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,15,2025-26,Andrey Nascimento dos Santos,7,4,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,2.3333333333333335,55.333333333333336,0.0,0.0,1.6,34.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
32,0,0,0,0,0,0,0,0,0,0,0,1,2.2,11.1,1.0,1.4,0,2,1,3,0,0.14,0.01,0.15,0.56,1,False,246,16,2025-26,Andrey Nascimento dos Santos,7,9,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,0.6666666666666666,25.333333333333332,0.0,0.0,1.6,34.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.3
11,0,0,0,0,0,0,0,1,0,0,0,0,2.6,10.8,0.0,1.3,0,1,1,2,0,0.0,0.01,0.01,0.32,0,False,246,17,2025-26,Andrey Nascimento dos Santos,7,15,False,7,False,4,3,MID,andrey nascimento dos santos,0.0,1.0,36.0,0.0,0.0,1.6,39.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,18,2025-26,Andrey Nascimento dos Santos,7,2,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,14.333333333333334,0.0,0.0,0.6,23.8,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
3,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.6,8.0,1.0,0,0,0,0,0,0.0,0.33,0.33,0.24,1,False,246,19,2025-26,Andrey Nascimento dos Santos,7,4,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,14.333333333333334,0.0,0.0,0.6,23.8,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,2.5
45,0,0,0,0,0,0,0,0,0,0,0,12,14.2,1.2,0.0,1.5,3,1,2,6,0,0.0,0.01,0.01,0.29,1,False,246,20,2025-26,Andrey Nascimento dos Santos,7,13,False,7,False,5,3,MID,andrey nascimento dos santos,0.0,0.3333333333333333,4.666666666666667,0.0,0.0,0.4,9.2,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,3.03
27,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.9,7.0,1.5,2,3,0,5,1,0.83,0.05,0.88,0.41,1,False,246,21,2025-26,Andrey Nascimento dos Santos,7,10,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,0.6666666666666666,16.0,0.0,0.0,0.6,18.2,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,3.7
33,0,0,0,0,0,0,0,0,0,0,0,6,4.6,0.1,0.0,0.5,2,1,1,4,0,0.0,0.0,0.0,0.35,1,False,246,22,2025-26,Andrey Nascimento dos Santos,7,5,True,7,True,3,3,MID,andrey nascimento dos santos,0.0,1.0,25.0,0.0,0.0,0.6,17.2,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,1.37
90,0,0,0,1,0,0,0,1,0,0,0,19,21.8,1.0,0.0,2.3,8,4,3,15,1,0.0,0.01,0.01,1.77,3,False,246,23,2025-26,Andrey Nascimento dos Santos,7,8,False,7,False,3,3,MID,andrey nascimento dos santos,0.0,1.0,35.0,0.0,0.0,0.8,21.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,4.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,246,24,2025-26,Andrey Nascimento dos Santos,7,19,True,7,True,2,3,MID,andrey nascimento dos santos,0.0,1.6666666666666667,50.0,0.0,0.0,1.4,39.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,0.0
83,0,0,0,1,0,0,0,0,0,0,0,20,11.6,19.8,0.0,3.1,1,1,2,4,1,0.0,0.15,0.15,0.78,2,False,246,25,2025-26,Andrey Nascimento dos Santos,7,20,False,7,False,2,3,MID,andrey nascimento dos santos,0.0,1.3333333333333333,41.0,0.0,0.0,1.2,39.0,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,3.51
78,0,0,0,2,0,0,0,0,0,0,0,20,11.4,4.1,2.0,1.8,2,1,2,5,1,0.0,0.04,0.04,1.41,2,False,246,26,2025-26,Andrey Nascimento dos Santos,7,11,True,7,True,2,3,MID,andrey nascimento dos santos,0.0,1.6666666666666667,57.666666666666664,0.0,0.0,1.4,46.6,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,5.26
90,0,0,0,1,0,0,0,0,0,0,0,14,11.0,6.8,0.0,1.8,1,2,1,4,1,0.0,0.09,0.09,0.85,2,False,246,27,2025-26,Andrey Nascimento dos Santos,7,3,True,7,True,1,3,MID,andrey nascimento dos santos,0.0,1.3333333333333333,53.666666666666664,0.0,0.0,1.6,56.8,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,4.65
74,0,0,0,2,0,0,0,0,0,0,0,10,2.0,0.1,0.0,0.2,2,2,2,6,1,0.0,0.0,0.0,1.03,2,False,246,28,2025-26,Andrey Nascimento dos Santos,7,1,False,7,False,5,3,MID,andrey nascimento dos santos,0.0,2.0,83.66666666666667,0.0,0.0,1.8,68.2,0.0,0.0,25b08a7a-825c-4975-87a9-3b6a9ccaf6be,8.33
8,0,0,0,1,0,0,0,0,0,0,0,6,4.4,14.8,0.0,1.9,0,1,1,2,0,0.0,0.06,0.06,0.04,1,False,621,1,2025-26,Andy Irving,19,17,False,19,False,4,3,MID,andy irving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,5.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,2,2025-26,Andy Irving,19,7,True,19,True,3,3,MID,andy irving,0.0,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
15,0,0,0,0,0,0,0,0,0,0,0,5,5.4,2.4,0.0,0.8,0,1,2,3,0,0.0,0.0,0.0,0.04,1,False,621,3,2025-26,Andy Irving,19,16,False,19,False,3,3,MID,andy irving,0.0,0.5,4.0,0.0,0.0,0.5,4.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,1.28
1,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,1,0,0,1,0,0.0,0.0,0.0,0.37,1,False,621,4,2025-26,Andy Irving,19,18,True,19,True,3,3,MID,andy irving,0.0,0.6666666666666666,7.666666666666667,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,5.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,5,2025-26,Andy Irving,19,8,True,19,True,3,3,MID,andy irving,0.0,0.6666666666666666,5.333333333333333,0.0,0.0,0.75,6.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,False,621,6,2025-26,Andy Irving,19,9,False,19,False,3,3,MID,andy irving,0.0,0.6666666666666666,5.333333333333333,0.0,0.0,0.6,4.8,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,2.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,7,2025-26,Andy Irving,19,1,False,19,False,5,3,MID,andy irving,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6,3.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
60,0,0,0,1,0,0,0,0,0,0,0,15,10.6,16.8,2.0,2.9,0,7,2,9,1,0.0,0.02,0.02,1.71,2,False,621,8,2025-26,Andy Irving,19,5,True,19,True,3,3,MID,andy irving,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6,3.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,8.33
64,0,0,0,2,0,0,0,0,0,0,0,13,4.2,4.3,0.0,0.9,1,4,1,6,1,0.0,0.01,0.01,1.49,2,False,621,9,2025-26,Andy Irving,19,11,False,19,False,3,3,MID,andy irving,0.0,1.0,20.333333333333332,0.0,0.0,0.8,12.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,6.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,10,2025-26,Andy Irving,19,15,True,19,True,3,3,MID,andy irving,0.0,1.3333333333333333,41.333333333333336,0.0,0.0,1.0,25.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,11,2025-26,Andy Irving,19,3,True,19,True,1,3,MID,andy irving,0.0,1.3333333333333333,41.333333333333336,0.0,0.0,1.0,25.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,12,2025-26,Andy Irving,19,4,False,19,False,3,3,MID,andy irving,1.0,0.6666666666666666,21.333333333333332,0.0,0.0,0.8,24.8,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,13,2025-26,Andy Irving,19,12,True,19,True,3,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.8,24.8,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
7,0,0,0,0,0,0,0,0,0,0,0,4,2.0,14.0,0.0,1.6,0,1,0,1,0,0.0,0.08,0.08,0.38,1,False,621,14,2025-26,Andy Irving,19,14,False,19,False,4,3,MID,andy irving,0.0,0.0,0.0,0.0,0.0,0.4,12.8,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,2.17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,15,2025-26,Andy Irving,19,6,False,19,False,3,3,MID,andy irving,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.2,1.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,16,2025-26,Andy Irving,19,2,True,19,True,3,3,MID,andy irving,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.2,1.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,17,2025-26,Andy Irving,19,13,False,19,False,5,3,MID,andy irving,1.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.2,1.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,18,2025-26,Andy Irving,19,10,True,19,True,2,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,19,2025-26,Andy Irving,19,6,True,19,True,3,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,20,2025-26,Andy Irving,19,20,False,19,False,2,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,21,2025-26,Andy Irving,19,16,True,19,True,2,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,22,2025-26,Andy Irving,19,18,False,19,False,3,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,23,2025-26,Andy Irving,19,17,True,19,True,2,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,24,2025-26,Andy Irving,19,7,False,19,False,4,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,25,2025-26,Andy Irving,19,3,False,19,False,2,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,26,2025-26,Andy Irving,19,14,True,19,True,3,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,27,2025-26,Andy Irving,19,4,True,19,True,3,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,621,28,2025-26,Andy Irving,19,12,False,19,False,4,3,MID,andy irving,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a2f86082-ebcc-4abc-ad1f-02ea61a4aaa2,0.0
78,0,0,0,3,0,0,0,0,0,0,0,25,16.0,26.3,0.0,4.2,2,6,2,10,1,0.0,0.06,0.06,2.86,2,False,816,25,2025-26,Angel Gomes,20,7,True,20,True,3,3,MID,angel gomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761befa6-fd83-49c7-b5a7-6de6766b0722,7.14
98,0,0,1,1,0,0,0,0,0,0,0,17,16.4,11.4,10.0,3.8,2,1,2,5,2,0.05,0.01,0.06,3.54,4,False,816,26,2025-26,Angel Gomes,20,16,False,20,False,3,3,MID,angel gomes,0.0,2.0,78.0,0.0,0.0,2.0,78.0,0.0,0.0,761befa6-fd83-49c7-b5a7-6de6766b0722,1.63
98,0,0,1,1,0,0,0,0,0,0,0,17,16.4,11.4,10.0,3.8,2,1,2,5,2,0.05,0.01,0.06,3.54,4,False,816,26,2025-26,Angel Gomes,20,1,True,5,True,4,3,MID,angel gomes,0.0,3.0,88.0,0.0,0.0,3.0,88.0,0.0,0.0,761befa6-fd83-49c7-b5a7-6de6766b0722,1.63
98,0,0,1,1,0,0,0,0,0,0,0,17,16.4,11.4,10.0,3.8,2,1,2,5,2,0.05,0.01,0.06,3.54,4,False,816,26,2025-26,Angel Gomes,20,1,True,20,True,4,3,MID,angel gomes,0.0,3.3333333333333335,91.33333333333333,0.0,0.0,3.3333333333333335,91.33333333333333,0.0,0.0,761befa6-fd83-49c7-b5a7-6de6766b0722,1.63
1,0,0,0,0,0,0,0,0,0,0,0,4,0.4,1.1,0.0,0.2,0,2,0,2,0,0.0,0.01,0.01,0.62,1,False,816,27,2025-26,Angel Gomes,20,8,False,20,False,3,3,MID,angel gomes,0.0,4.0,98.0,0.0,0.0,3.5,93.0,0.0,0.0,761befa6-fd83-49c7-b5a7-6de6766b0722,3.85
